ID,ID2,Feature,Feature2,Category1,Category2,swap_proportion,Type,Acc,Acc_after,distortion_multiple,distortion_feature,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,effect_distance,effect_distance_contrained,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_0,F_0,age,age,0.0,0.0,0.1,CDI,64.706,64.706,0.009090909090909092,0.1,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,35.294,0.0,0.0,0.618,0.618,0.765,0.765,0.471,0.471
F_0,F_0,age,age,1.0,1.0,0.1,CDI,76.923,76.923,0.009090909090909092,0.1,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,23.077,0.0,0.0,0.423,0.423,0.727,0.727,0.2,0.2
F_0,F_1,age,sex,1.0,0.0,0.1,NDI,100.0,100.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,1.0,0.0,0.0
F_0,F_1,age,sex,1.0,0.0,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,9.091,0.0,0.0,0,0,0,0,0,0
F_0,F_1,age,sex,1.0,1.0,0.1,NDI,71.429,71.429,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.571,0.0,0.0,0.476,0.476,0.7,0.7,0.273,0.273
F_0,F_1,age,sex,1.0,1.0,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,4.348,0.0,0.0,0,0,0,0,0,0
F_0,F_2,age,cp,0.0,<=3.0,0.1,NDI,50.0,61.111,0,0,0.13971357903482584,0.0,0.612571665435814,0.1125,0.0196447113518525,0.06971191222814382,11.111,38.889,0.1111111111111111,1.0,0.444,0.444,0.4,0.6,0.462,0.385
F_0,F_2,age,cp,0.0,<=3.0,0.1,NII,0,0,0,0,0.098792419159368,0.011212253991592092,0.6158817620514396,0.20833333333333337,0.011871619073855717,0.054349209955699904,7.143,7.143,0.07142857142857142,1.0,0,0,0,0,0,0
F_0,F_2,age,cp,0.0,4.0,0.1,NDI,81.25,81.25,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.812,0.812,0.917,0.917,0.5,0.5
F_0,F_2,age,cp,0.0,4.0,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,8.333,0.0,0.0,0,0,0,0,0,0
F_0,F_2,age,cp,1.0,<=3.0,0.1,NDI,71.429,64.286,0,0,0.098792419159368,0.011212253991592092,0.6158817620514396,0.20833333333333337,0.011871619073855717,0.054349209955699904,7.143,35.714,0.07142857142857142,1.0,0.143,0.214,0.0,0.0,0.167,0.25
F_0,F_2,age,cp,1.0,<=3.0,0.1,NII,0,0,0,0,0.13971357903482584,0.0,0.612571665435814,0.1125,0.0196447113518525,0.06971191222814382,5.556,5.556,0.1111111111111111,1.0,0,0,0,0,0,0
F_0,F_2,age,cp,1.0,4.0,0.1,NDI,83.333,83.333,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,16.667,0.0,0.0,0.75,0.75,0.889,0.889,0.333,0.333
F_0,F_2,age,cp,1.0,4.0,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0,0,0,0,0,0
F_0,F_3,age,trestbps,0.0,>=132.0,0.1,NDI,57.895,57.895,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,42.105,0.0,0.0,0.684,0.684,0.857,0.857,0.583,0.583
F_0,F_3,age,trestbps,0.0,>=132.0,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0,0,0,0,0,0
F_0,F_3,age,trestbps,0.0,<=130.0,0.1,NDI,73.333,80.0,0,0,0.098792419159368,0.01046477039215262,0.6575959492214292,0.12698412698412698,0.011026106790413982,0.052234250484317436,6.667,20.0,0.06666666666666667,1.0,0.533,0.6,0.7,0.8,0.2,0.2
F_0,F_3,age,trestbps,0.0,<=130.0,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,5.556,0.0,0.0,0,0,0,0,0,0
F_0,F_3,age,trestbps,1.0,>=132.0,0.1,NDI,62.5,62.5,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.5,0.5,0.667,0.667,0.4,0.4
F_0,F_3,age,trestbps,1.0,>=132.0,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,5.263,0.0,0.0,0,0,0,0,0,0
F_0,F_3,age,trestbps,1.0,<=130.0,0.1,NDI,83.333,83.333,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,16.667,0.0,0.0,0.389,0.389,0.75,0.75,0.1,0.1
F_0,F_3,age,trestbps,1.0,<=130.0,0.1,NII,0,0,0,0,0.098792419159368,0.01046477039215262,0.6575959492214292,0.12698412698412698,0.011026106790413982,0.052234250484317436,6.667,6.667,0.06666666666666667,1.0,0,0,0,0,0,0
F_0,F_4,age,chol,0.0,<=243.0,0.1,NDI,55.556,55.556,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,44.444,0.0,0.0,0.722,0.722,0.857,0.857,0.636,0.636
F_0,F_4,age,chol,0.0,<=243.0,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,5.556,0.0,0.0,0,0,0,0,0,0
F_0,F_4,age,chol,0.0,>=244.0,0.1,NDI,75.0,75.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.5,0.5,0.7,0.7,0.167,0.167
F_0,F_4,age,chol,0.0,>=244.0,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0,0,0,0,0,0
F_0,F_4,age,chol,1.0,<=243.0,0.1,NDI,77.778,77.778,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,22.222,0.0,0.0,0.333,0.333,0.625,0.625,0.1,0.1
F_0,F_4,age,chol,1.0,<=243.0,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,5.556,0.0,0.0,0,0,0,0,0,0
F_0,F_4,age,chol,1.0,>=244.0,0.1,NDI,75.0,75.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.625,0.625,1.0,1.0,0.4,0.4
F_0,F_4,age,chol,1.0,>=244.0,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0,0,0,0,0,0
F_0,F_5,age,fbs,1.0,0.0,0.1,NDI,78.261,78.261,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,21.739,0.0,0.0,0.391,0.391,0.7,0.7,0.154,0.154
F_0,F_5,age,fbs,1.0,0.0,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,3.704,0.0,0.0,0,0,0,0,0,0
F_0,F_5,age,fbs,1.0,1.0,0.1,NDI,66.667,66.667,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,33.333,0.0,0.0,0.667,0.667,1.0,1.0,0.5,0.5
F_0,F_5,age,fbs,1.0,1.0,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,14.286,0.0,0.0,0,0,0,0,0,0
F_0,F_6,age,restecg,1.0,0.0,0.1,NDI,70.588,70.588,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,29.412,0.0,0.0,0.294,0.294,0.5,0.5,0.231,0.231
F_0,F_6,age,restecg,1.0,0.0,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0,0,0,0,0,0
F_0,F_6,age,restecg,1.0,2.0,0.1,NDI,88.889,88.889,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,11.111,0.0,0.0,0.667,0.667,0.857,0.857,0.0,0.0
F_0,F_6,age,restecg,1.0,2.0,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,5.556,0.0,0.0,0,0,0,0,0,0
F_0,F_7,age,thalach,0.0,<=153.0,0.1,NDI,77.778,83.333,0,0,0.098792419159368,0.008720641993460523,0.652862549237373,0.13571428571428573,0.009326470826676368,0.048179725058729,5.556,16.667,0.05555555555555555,1.0,0.778,0.722,1.0,1.0,0.5,0.375
F_0,F_7,age,thalach,0.0,<=153.0,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
F_0,F_7,age,thalach,0.0,>=154.0,0.1,NDI,50.0,50.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.438,0.438,0.429,0.429,0.444,0.444
F_0,F_7,age,thalach,0.0,>=154.0,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0,0,0,0,0,0
F_0,F_7,age,thalach,1.0,<=153.0,0.1,NDI,100.0,100.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,1.0,0.0,0.0
F_0,F_7,age,thalach,1.0,<=153.0,0.1,NII,0,0,0,0,0.098792419159368,0.008720641993460523,0.652862549237373,0.13571428571428573,0.009326470826676368,0.048179725058729,5.556,5.556,0.05555555555555555,1.0,0,0,0,0,0,0
F_0,F_7,age,thalach,1.0,>=154.0,0.1,NDI,62.5,62.5,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25
F_0,F_7,age,thalach,1.0,>=154.0,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0,0,0,0,0,0
F_0,F_8,age,exang,1.0,0.0,0.1,NDI,68.421,68.421,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,31.579,0.0,0.0,0.316,0.316,0.5,0.5,0.231,0.231
