ID,ID2,Feature,Feature2,Category1,Category2,swap_proportion,Acc,Acc_after,distortion_multiple,distortion_feature,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,effect_distance,effect_distance_contrained,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_2,F_1,cp,sex,4.0,1.0,0.1,80.952,80.952,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,19.048,0.0,0.0,0.81,0.81,0.933,0.933,0.5,0.5
F_2,F_3,cp,trestbps,<=3.0,>=132.0,0.1,50.0,50.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.429,0.429,0.333,0.333,0.455,0.455
F_2,F_3,cp,trestbps,<=3.0,<=130.0,0.1,78.571,78.571,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,21.429,0.0,0.0,0.143,0.143,0.333,0.333,0.091,0.091
F_2,F_3,cp,trestbps,4.0,>=132.0,0.1,75.0,75.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.667,0.667,0.857,0.857,0.4,0.4
F_2,F_3,cp,trestbps,4.0,<=130.0,0.1,78.571,78.571,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,21.429,0.0,0.0,0.786,0.786,0.833,0.833,0.5,0.5
F_2,F_4,cp,chol,<=3.0,<=243.0,0.1,64.706,64.706,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,35.294,0.0,0.0,0.294,0.294,0.333,0.333,0.286,0.286
F_2,F_4,cp,chol,<=3.0,>=244.0,0.1,63.636,63.636,0,0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,36.364,0.0,0.0,0.273,0.273,0.333,0.333,0.25,0.25
F_2,F_4,cp,chol,4.0,<=243.0,0.1,80.0,80.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.733,0.733,0.9,0.9,0.4,0.4
F_2,F_4,cp,chol,4.0,>=244.0,0.1,72.727,72.727,0,0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,27.273,0.0,0.0,0.727,0.727,0.778,0.778,0.5,0.5
F_2,F_5,cp,fbs,4.0,0.0,0.1,75.0,75.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.708,0.708,0.824,0.824,0.429,0.429
F_2,F_5,cp,fbs,4.0,1.0,0.1,100.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0
F_2,F_6,cp,restecg,4.0,0.0,0.1,75.0,75.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.667,0.667,1.0,1.0,0.429,0.429
F_2,F_6,cp,restecg,4.0,2.0,0.1,78.571,78.571,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,21.429,0.0,0.0,0.786,0.786,0.786,0.786,0,0
F_2,F_7,cp,thalach,<=3.0,<=153.0,0.1,77.778,77.778,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,22.222,0.0,0.0,0.333,0.333,1.0,1.0,0.25,0.25
F_2,F_7,cp,thalach,<=3.0,>=154.0,0.1,57.895,57.895,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,42.105,0.0,0.0,0.263,0.263,0.2,0.2,0.286,0.286
F_2,F_7,cp,thalach,4.0,<=153.0,0.1,93.75,93.75,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.938,0.938,1.0,1.0,0.5,0.5
F_2,F_7,cp,thalach,4.0,>=154.0,0.1,50.0,50.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4
F_2,F_8,cp,exang,4.0,0.0,0.1,57.143,57.143,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,42.857,0.0,0.0,0.571,0.571,0.625,0.625,0.5,0.5
F_2,F_8,cp,exang,4.0,1.0,0.1,100.0,100.0,0,0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917,0.917,1.0,1.0,0.0,0.0
F_2,F_9,cp,oldpeak,<=3.0,>=0.9,0.1,56.25,56.25,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.375,0.375,0.333,0.333,0.385,0.385
F_2,F_9,cp,oldpeak,<=3.0,<=0.8,0.1,75.0,75.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.167,0.167,0.333,0.333,0.111,0.111
F_2,F_9,cp,oldpeak,4.0,>=0.9,0.1,88.235,88.235,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,11.765,0.0,0.0,0.882,0.882,0.933,0.933,0.5,0.5
F_2,F_9,cp,oldpeak,4.0,<=0.8,0.1,55.556,55.556,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,44.444,0.0,0.0,0.444,0.444,0.5,0.5,0.4,0.4
F_2,F_10,cp,ca,<=3.0,<=1.0,0.1,68.0,68.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2
F_2,F_10,cp,ca,<=3.0,>=2.0,0.1,33.333,33.333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
F_2,F_10,cp,ca,4.0,<=1.0,0.1,73.684,73.684,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,26.316,0.0,0.0,0.684,0.684,0.833,0.833,0.429,0.429
F_2,F_10,cp,ca,4.0,>=2.0,0.1,85.714,85.714,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,14.286,0.0,0.0,0.857,0.857,0.857,0.857,0,0
F_2,F_11,cp,thal,4.0,3.0,0.1,62.5,62.5,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.375,0.375,0.5,0.5,0.25,0.25
F_2,F_11,cp,thal,4.0,6.0,0.1,100.0,100.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0
F_2,F_11,cp,thal,4.0,7.0,0.1,81.25,81.25,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.938,0.938,0.929,0.929,1.0,1.0
F_3,F_3,trestbps,trestbps,>=132.0,>=132.0,0.1,61.538,61.538,0.0,0.01694915254237288,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,38.462,0.0,0.0,0.538,0.538,0.7,0.7,0.438,0.438
F_3,F_3,trestbps,trestbps,<=130.0,<=130.0,0.1,78.571,78.571,0.0,0.01694915254237288,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,21.429,0.0,0.0,0.464,0.464,0.733,0.733,0.154,0.154
F_3,F_0,trestbps,age,<=130.0,0.0,0.1,76.923,76.923,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,23.077,0.0,0.0,0.615,0.615,0.778,0.778,0.25,0.25
F_3,F_0,trestbps,age,<=130.0,1.0,0.1,80.0,80.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.333,0.333,0.667,0.667,0.111,0.111
F_3,F_1,trestbps,sex,<=130.0,0.0,0.1,87.5,87.5,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.125,0.125,0.5,0.5,0.0,0.0
F_3,F_1,trestbps,sex,<=130.0,1.0,0.1,75.0,75.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.6,0.6,0.769,0.769,0.286,0.286
F_3,F_2,trestbps,cp,>=132.0,<=3.0,0.1,50.0,50.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.429,0.429,0.333,0.333,0.455,0.455
F_3,F_2,trestbps,cp,>=132.0,4.0,0.1,75.0,75.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.667,0.667,0.857,0.857,0.4,0.4
F_3,F_2,trestbps,cp,<=130.0,<=3.0,0.1,78.571,78.571,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,21.429,0.0,0.0,0.143,0.143,0.333,0.333,0.091,0.091
F_3,F_2,trestbps,cp,<=130.0,4.0,0.1,78.571,78.571,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,21.429,0.0,0.0,0.786,0.786,0.833,0.833,0.5,0.5
F_3,F_4,trestbps,chol,>=132.0,<=243.0,0.1,62.5,62.5,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.562,0.562,0.8,0.8,0.455,0.455
F_3,F_4,trestbps,chol,>=132.0,>=244.0,0.1,60.0,60.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.5,0.5,0.6,0.6,0.4,0.4
F_3,F_4,trestbps,chol,<=130.0,<=243.0,0.1,81.25,81.25,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.438,0.438,0.75,0.75,0.125,0.125
F_3,F_4,trestbps,chol,<=130.0,>=244.0,0.1,75.0,75.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.5,0.5,0.714,0.714,0.2,0.2
F_3,F_5,trestbps,fbs,<=130.0,0.0,0.1,76.0,76.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.44,0.44,0.692,0.692,0.167,0.167
F_3,F_5,trestbps,fbs,<=130.0,1.0,0.1,100.0,100.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.667,1.0,1.0,0.0,0.0
F_3,F_6,trestbps,restecg,<=130.0,0.0,0.1,80.0,80.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.4,0.4,0.8,0.8,0.2,0.2
F_3,F_6,trestbps,restecg,<=130.0,2.0,0.1,76.923,76.923,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,23.077,0.0,0.0,0.538,0.538,0.7,0.7,0.0,0.0
