Features,Swap,Swap_ratio,Distance_measure,Difference,Std,Protected,NonProtected
sex,0.1,10%,"Propensity
 score(+)",0.6466000000000001,0.32330000000000003,"sex
[1.0]",0.0
sex,0.3,30%,"Propensity
 score(+)",-0.9136,0.4568,"sex
[1.0]",0.0
sex,0.5,50%,"Propensity
 score(+)",-1.1563999999999992,0.5781999999999996,"sex
[1.0]",0.0
sex,0.7,70%,"Propensity
 score(+)",-0.6954000000000002,0.3477000000000001,"sex
[1.0]",0.0
age,0.1,10%,"Propensity
 score(+)",-0.8520000000000001,0.42600000000000005,"age
[>=0.4285714285714284]",<=0.2857142857142856
age,0.3,30%,"Propensity
 score(+)",-2.7510000000000003,1.3755000000000002,"age
[>=0.4285714285714284]",<=0.2857142857142856
age,0.5,50%,"Propensity
 score(+)",-3.6996,1.8498,"age
[>=0.4285714285714284]",<=0.2857142857142856
age,0.7,70%,"Propensity
 score(+)",-6.981200000000003,3.4906000000000015,"age
[>=0.4285714285714284]",<=0.2857142857142856
famsup,0.1,10%,"Propensity
 score(+)",-1.9564,0.9782,"famsup
[0.0]",1.0
famsup,0.3,30%,"Propensity
 score(+)",-2.3328,1.1664,"famsup
[0.0]",1.0
famsup,0.5,50%,"Propensity
 score(+)",-2.6304000000000007,1.3152000000000004,"famsup
[0.0]",1.0
famsup,0.7,70%,"Propensity
 score(+)",-1.8564000000000007,0.9282000000000004,"famsup
[0.0]",1.0
paid,0.1,10%,"Propensity
 score(+)",2.2025999999999994,1.1012999999999997,"paid
[0.0]",1.0
paid,0.3,30%,"Propensity
 score(+)",0.7403999999999993,0.37019999999999964,"paid
[0.0]",1.0
paid,0.5,50%,"Propensity
 score(+)",0.7010000000000005,0.35050000000000026,"paid
[0.0]",1.0
paid,0.7,70%,"Propensity
 score(+)",2.5368000000000013,1.2684000000000006,"paid
[0.0]",1.0
activities,0.1,10%,"Propensity
 score(+)",0.5274,0.2637,"activities
[1.0]",0.0
activities,0.3,30%,"Propensity
 score(+)",0.2817999999999996,0.1408999999999998,"activities
[1.0]",0.0
activities,0.5,50%,"Propensity
 score(+)",-1.185200000000001,0.5926000000000005,"activities
[1.0]",0.0
activities,0.7,70%,"Propensity
 score(+)",-1.0474000000000006,0.5237000000000003,"activities
[1.0]",0.0
nursery,0.1,10%,"Propensity
 score(+)",0.40640000000000004,0.20320000000000002,"nursery
[0.0]",1.0
nursery,0.3,30%,"Propensity
 score(+)",-0.06479999999999997,0.032399999999999984,"nursery
[0.0]",1.0
nursery,0.5,50%,"Propensity
 score(+)",1.1676000000000002,0.5838000000000001,"nursery
[0.0]",1.0
nursery,0.7,70%,"Propensity
 score(+)",2.2425999999999995,1.1212999999999997,"nursery
[0.0]",1.0
higher,0.1,10%,"Propensity
 score(+)",-0.39359999999999973,0.19679999999999986,"higher
[0.0]",1.0
higher,0.3,30%,"Propensity
 score(+)",1.2286000000000001,0.6143000000000001,"higher
[0.0]",1.0
higher,0.5,50%,"Propensity
 score(+)",-0.010600000000003718,0.005300000000001859,"higher
[0.0]",1.0
higher,0.7,70%,"Propensity
 score(+)",-3.405199999999997,1.7025999999999986,"higher
[0.0]",1.0
internet,0.1,10%,"Propensity
 score(+)",0.4518,0.2259,"internet
[1.0]",0.0
internet,0.3,30%,"Propensity
 score(+)",1.6101999999999999,0.8050999999999999,"internet
[1.0]",0.0
internet,0.5,50%,"Propensity
 score(+)",1.8327999999999993,0.9163999999999997,"internet
[1.0]",0.0
internet,0.7,70%,"Propensity
 score(+)",2.119199999999999,1.0595999999999994,"internet
[1.0]",0.0
romantic,0.1,10%,"Propensity
 score(+)",0.6984000000000001,0.34920000000000007,"romantic
[1.0]",0.0
romantic,0.3,30%,"Propensity
 score(+)",0.8427999999999995,0.4213999999999998,"romantic
[1.0]",0.0
romantic,0.5,50%,"Propensity
 score(+)",1.4568000000000003,0.7284000000000002,"romantic
[1.0]",0.0
romantic,0.7,70%,"Propensity
 score(+)",1.807599999999999,0.9037999999999995,"romantic
[1.0]",0.0
famrel,0.1,10%,"Propensity
 score(+)",0.756,0.378,"famrel
[<=0.75]",1.0
famrel,0.3,30%,"Propensity
 score(+)",2.7368,1.3684,"famrel
[<=0.75]",1.0
famrel,0.5,50%,"Propensity
 score(+)",2.163,1.0815,"famrel
[<=0.75]",1.0
famrel,0.7,70%,"Propensity
 score(+)",4.634600000000001,2.3173000000000004,"famrel
[<=0.75]",1.0
freetime,0.1,10%,"Propensity
 score(+)",0.3105999999999999,0.15529999999999994,"freetime
[>=0.75]",<=0.5
freetime,0.3,30%,"Propensity
 score(+)",1.1416000000000002,0.5708000000000001,"freetime
[>=0.75]",<=0.5
freetime,0.5,50%,"Propensity
 score(+)",0.8327999999999998,0.4163999999999999,"freetime
[>=0.75]",<=0.5
freetime,0.7,70%,"Propensity
 score(+)",1.1864,0.5932,"freetime
[>=0.75]",<=0.5
goout,0.1,10%,"Propensity
 score(+)",0.6961999999999999,0.34809999999999997,"goout
[>=0.75]",<=0.5
goout,0.3,30%,"Propensity
 score(+)",0.6833999999999998,0.3416999999999999,"goout
[>=0.75]",<=0.5
goout,0.5,50%,"Propensity
 score(+)",0.6035999999999997,0.30179999999999985,"goout
[>=0.75]",<=0.5
goout,0.7,70%,"Propensity
 score(+)",-0.6328000000000005,0.31640000000000024,"goout
[>=0.75]",<=0.5
Pstatus,0.1,10%,"Propensity
 score(+)",0.019000000000000017,0.009500000000000008,"Pstatus
[0.0]",1.0
Pstatus,0.3,30%,"Propensity
 score(+)",-1.6426000000000003,0.8213000000000001,"Pstatus
[0.0]",1.0
Pstatus,0.5,50%,"Propensity
 score(+)",-1.1507999999999994,0.5753999999999997,"Pstatus
[0.0]",1.0
Pstatus,0.7,70%,"Propensity
 score(+)",-1.8920000000000021,0.9460000000000011,"Pstatus
[0.0]",1.0
Walc,0.1,10%,"Propensity
 score(+)",0.30359999999999987,0.15179999999999993,"Walc
[>=0.5]",<=0.25
Walc,0.3,30%,"Propensity
 score(+)",1.8098,0.9049,"Walc
[>=0.5]",<=0.25
Walc,0.5,50%,"Propensity
 score(+)",1.4303999999999988,0.7151999999999994,"Walc
[>=0.5]",<=0.25
Walc,0.7,70%,"Propensity
 score(+)",3.5434,1.7717,"Walc
[>=0.5]",<=0.25
health,0.1,10%,"Propensity
 score(+)",-0.7360000000000002,0.3680000000000001,"health
[1.0]",<=0.75
health,0.3,30%,"Propensity
 score(+)",0.9072,0.4536,"health
[1.0]",<=0.75
health,0.5,50%,"Propensity
 score(+)",0.4068000000000014,0.2034000000000007,"health
[1.0]",<=0.75
health,0.7,70%,"Propensity
 score(+)",-0.2928000000000015,0.14640000000000075,"health
[1.0]",<=0.75
absences,0.1,10%,"Propensity
 score(+)",-0.1372,0.0686,"absences
[>=0.04]",<=0.02666666666666667
absences,0.3,30%,"Propensity
 score(+)",2.8638000000000003,1.4319000000000002,"absences
[>=0.04]",<=0.02666666666666667
absences,0.5,50%,"Propensity
 score(+)",3.3870000000000005,1.6935000000000002,"absences
[>=0.04]",<=0.02666666666666667
absences,0.7,70%,"Propensity
 score(+)",4.712,2.356,"absences
[>=0.04]",<=0.02666666666666667
Medu,0.1,10%,"Propensity
 score(+)",0.17680000000000007,0.08840000000000003,"Medu
[<=0.75]",1.0
Medu,0.3,30%,"Propensity
 score(+)",0.7644000000000002,0.38220000000000015,"Medu
[<=0.75]",1.0
Medu,0.5,50%,"Propensity
 score(+)",-0.9271999999999991,0.46359999999999957,"Medu
[<=0.75]",1.0
Medu,0.7,70%,"Propensity
 score(+)",1.732599999999998,0.866299999999999,"Medu
[<=0.75]",1.0
Fjob,0.1,10%,"Propensity
 score(+)",-1.0502000000000002,0.5251000000000001,"Fjob
[>=0.75]",<=0.5
Fjob,0.3,30%,"Propensity
 score(+)",-1.7992000000000001,0.8996000000000001,"Fjob
[>=0.75]",<=0.5
Fjob,0.5,50%,"Propensity
 score(+)",-2.0392,1.0196,"Fjob
[>=0.75]",<=0.5
Fjob,0.7,70%,"Propensity
 score(+)",-3.745400000000001,1.8727000000000005,"Fjob
[>=0.75]",<=0.5
reason,0.1,10%,"Propensity
 score(+)",-0.10559999999999992,0.05279999999999996,"reason
[<=0.3333333333333333]",>=0.6666666666666666
reason,0.3,30%,"Propensity
 score(+)",-1.7249999999999996,0.8624999999999998,"reason
[<=0.3333333333333333]",>=0.6666666666666666
reason,0.5,50%,"Propensity
 score(+)",-1.1941999999999995,0.5970999999999997,"reason
[<=0.3333333333333333]",>=0.6666666666666666
reason,0.7,70%,"Propensity
 score(+)",-0.7847999999999988,0.3923999999999994,"reason
[<=0.3333333333333333]",>=0.6666666666666666
guardian,0.1,10%,"Propensity
 score(+)",-0.055199999999999916,0.027599999999999958,"guardian
[0.0]",0.5
guardian,0.3,30%,"Propensity
 score(+)",0.33899999999999997,0.16949999999999998,"guardian
[0.0]",0.5
guardian,0.5,50%,"Propensity
 score(+)",-1.5416000000000007,0.7708000000000004,"guardian
[0.0]",0.5
guardian,0.7,70%,"Propensity
 score(+)",-2.6554,1.3277,"guardian
[0.0]",0.5
traveltime,0.1,10%,"Propensity
 score(+)",0.26080000000000014,0.13040000000000007,"traveltime
[>=0.6666666666666667]",<=0.3333333333333333
traveltime,0.3,30%,"Propensity
 score(+)",2.2972,1.1486,"traveltime
[>=0.6666666666666667]",<=0.3333333333333333
traveltime,0.5,50%,"Propensity
 score(+)",-0.7834000000000003,0.39170000000000016,"traveltime
[>=0.6666666666666667]",<=0.3333333333333333
traveltime,0.7,70%,"Propensity
 score(+)",0.9581999999999997,0.47909999999999986,"traveltime
[>=0.6666666666666667]",<=0.3333333333333333
studytime,0.1,10%,"Propensity
 score(+)",0.29000000000000004,0.14500000000000002,"studytime
[>=0.6666666666666667]",<=0.3333333333333333
studytime,0.3,30%,"Propensity
 score(+)",-2.4198000000000004,1.2099000000000002,"studytime
[>=0.6666666666666667]",<=0.3333333333333333
studytime,0.5,50%,"Propensity
 score(+)",-3.9970000000000017,1.9985000000000008,"studytime
[>=0.6666666666666667]",<=0.3333333333333333
studytime,0.7,70%,"Propensity
 score(+)",2.857000000000001,1.4285000000000005,"studytime
[>=0.6666666666666667]",<=0.3333333333333333
schoolsup,0.1,10%,"Propensity
 score(+)",-1.056,0.528,"schoolsup
[0.0]",1.0
schoolsup,0.3,30%,"Propensity
 score(+)",1.3246000000000002,0.6623000000000001,"schoolsup
[0.0]",1.0
schoolsup,0.5,50%,"Propensity
 score(+)",3.243599999999999,1.6217999999999995,"schoolsup
[0.0]",1.0
schoolsup,0.7,70%,"Propensity
 score(+)",0.8021999999999991,0.40109999999999957,"schoolsup
[0.0]",1.0
