ID,Features,Swap,Swap_ratio,Distance_measure,Value,Normalized,Std
F_0,age,0.1,10%,"Hellinger
 distance(+)",0.009879241915936799,0.09779786460407233,0.031240906010166
F_0,age,0.1,10%,"Wasserstein
 distance(+)",0.0005063598576848,0.005012622752248859,0.0016012504659626827
F_0,age,0.1,10%,"Contingency
 coefficient(-)",0.7047803789345257,6.976852744486076,0.0073567298701339694
F_0,age,0.1,10%,"Total variation
 distance(+)",0.0062745098039215606,0.06211343597841813,0.01984174218144863
F_0,age,0.1,10%,"Jensen–Shannon
 divergence(+)",0.0036963842517443004,0.036591723297468744,0.01168899334268921
F_0,age,0.3,30%,"Hellinger
 distance(+)",0.023850599819419383,0.07870164369942638,0.051198215173556265
F_0,age,0.3,30%,"Wasserstein
 distance(+)",0.00171383336447164,0.005655266694844898,0.003973062204045111
F_0,age,0.3,30%,"Contingency
 coefficient(-)",0.6988195779111284,2.305948271630681,0.019458081002199982
F_0,age,0.3,30%,"Total variation
 distance(+)",0.02124777183600712,0.07011289364230537,0.04926360707250796
F_0,age,0.3,30%,"Jensen–Shannon
 divergence(+)",0.009281255091825261,0.030626065459602374,0.020066519719555156
F_0,age,0.5,50%,"Hellinger
 distance(+)",0.06745968347071236,0.13356111828094058,0.060158538441904635
F_0,age,0.5,50%,"Wasserstein
 distance(+)",0.004309459525713049,0.008532151409968788,0.0043774323312779475
F_0,age,0.5,50%,"Contingency
 coefficient(-)",0.6858492325936776,1.3578894202358045,0.021430750312859837
F_0,age,0.5,50%,"Total variation
 distance(+)",0.05535024615906967,0.10958605783171511,0.0546972146715542
F_0,age,0.5,50%,"Jensen–Shannon
 divergence(+)",0.02574924746627736,0.05098005370840148,0.023054935248675187
F_0,age,0.7,70%,"Hellinger
 distance(+)",0.07059967450589641,0.09984134218235591,0.06497549824259152
F_0,age,0.7,70%,"Wasserstein
 distance(+)",0.004815819383397859,0.006810482828870415,0.005317169545434132
F_0,age,0.7,70%,"Contingency
 coefficient(-)",0.6833277287397772,0.9663551293299822,0.025877109432605218
F_0,age,0.7,70%,"Total variation
 distance(+)",0.06102276077895271,0.08629776811980369,0.06447107953110931
F_0,age,0.7,70%,"Jensen–Shannon
 divergence(+)",0.026800804833875192,0.03790142581971803,0.0245480394010346
F_1,sex,0.1,10%,"Hellinger
 distance(+)",0.009879241915936799,0.09779786460407233,0.031240906010166
F_1,sex,0.1,10%,"Wasserstein
 distance(+)",0.00043603209967302,0.004316425147769829,0.0013788545679123034
F_1,sex,0.1,10%,"Contingency
 coefficient(-)",0.7050763850422374,6.979783006290605,0.0064206763684442935
F_1,sex,0.1,10%,"Total variation
 distance(+)",0.0055059523809523805,0.05450523330137423,0.01741135021223661
F_1,sex,0.1,10%,"Jensen–Shannon
 divergence(+)",0.00343886440447944,0.03404244964165889,0.010874644082633571
F_1,sex,0.3,30%,"Hellinger
 distance(+)",0.02385059981941938,0.07870164369942637,0.051198215173556265
F_1,sex,0.3,30%,"Wasserstein
 distance(+)",0.00155454922492122,0.005129664668364205,0.0033075997484666385
F_1,sex,0.3,30%,"Contingency
 coefficient(-)",0.6998611789433535,2.309385322016659,0.015428328863233493
F_1,sex,0.3,30%,"Total variation
 distance(+)",0.01903586609468961,0.06281409952945677,0.04048084507931854
F_1,sex,0.3,30%,"Jensen–Shannon
 divergence(+)",0.00906261681631634,0.02990460806278882,0.01914608094912641
F_1,sex,0.5,50%,"Hellinger
 distance(+)",0.04674907468647703,0.09255689283564243,0.06386173663969813
F_1,sex,0.5,50%,"Wasserstein
 distance(+)",0.0032876852177392,0.006509175431094389,0.004816977864203066
F_1,sex,0.5,50%,"Contingency
 coefficient(-)",0.689416914683459,1.3649529518900698,0.026608255117568057
F_1,sex,0.5,50%,"Total variation
 distance(+)",0.04465413971992917,0.08840920280120204,0.06591691384546897
F_1,sex,0.5,50%,"Jensen–Shannon
 divergence(+)",0.01820448324653176,0.036042433273334694,0.024345087007257942
F_1,sex,0.7,70%,"Hellinger
 distance(+)",0.055820498225556126,0.07894078128733968,0.07935867839453782
F_1,sex,0.7,70%,"Wasserstein
 distance(+)",0.00397017024331437,0.005614574409289258,0.005764175261799989
F_1,sex,0.7,70%,"Contingency
 coefficient(-)",0.6807166582619157,0.9626625799964773,0.041290414152236055
F_1,sex,0.7,70%,"Total variation
 distance(+)",0.057446902512691966,0.08124082570107445,0.08387342800004931
F_1,sex,0.7,70%,"Jensen–Shannon
 divergence(+)",0.02165287151397844,0.030621270837121958,0.029909468978051797
F_10,ca,0.1,10%,"Hellinger
 distance(+)",0.05348832556722978,3.123499148311618,0.057686550310277786
F_10,ca,0.1,10%,"Wasserstein
 distance(+)",0.0039625228680458795,0.2313951067312805,0.005724302631433145
F_10,ca,0.1,10%,"Contingency
 coefficient(-)",0.6143551585360242,35.875825128161786,0.2183175485497176
F_10,ca,0.1,10%,"Total variation
 distance(+)",0.05426843888800409,3.1690545712414764,0.0783353061575792
F_10,ca,0.1,10%,"Jensen–Shannon
 divergence(+)",0.02167727439643315,1.2658640441057072,0.024979931710945417
F_10,ca,0.3,30%,"Hellinger
 distance(+)",0.11887310347384208,6.94170239057148,0.07738123112384515
F_10,ca,0.3,30%,"Wasserstein
 distance(+)",0.01203024118073923,0.7025168143428286,0.011607367484322659
F_10,ca,0.3,30%,"Contingency
 coefficient(-)",0.5672756834955756,33.1265766027622,0.20954762035642202
F_10,ca,0.3,30%,"Total variation
 distance(+)",0.15351160678066303,8.964449119512464,0.13758638171373613
F_10,ca,0.3,30%,"Jensen–Shannon
 divergence(+)",0.04629919099506011,2.7036831328514697,0.029139786433929615
F_10,ca,0.5,50%,"Hellinger
 distance(+)",0.13901148292897053,8.117701272746391,0.11964585004168392
F_10,ca,0.5,50%,"Wasserstein
 distance(+)",0.0120221886494897,0.7020465794975063,0.011523270149064591
F_10,ca,0.5,50%,"Contingency
 coefficient(-)",0.5664960031995074,33.08104646670171,0.20812805162230033
F_10,ca,0.5,50%,"Total variation
 distance(+)",0.14889015576703732,8.694575307761145,0.13383651920389622
F_10,ca,0.5,50%,"Jensen–Shannon
 divergence(+)",0.04677790855168514,2.7316382775403927,0.034737882183929904
F_10,ca,0.7,70%,"Hellinger
 distance(+)",0.1755014200762559,10.248564155306305,0.1207338253548723
F_10,ca,0.7,70%,"Wasserstein
 distance(+)",0.01995939032927995,1.1655466502866243,0.01529930167995671
F_10,ca,0.7,70%,"Contingency
 coefficient(-)",0.5130738851505787,29.961413566301797,0.19126810225287796
F_10,ca,0.7,70%,"Total variation
 distance(+)",0.24527521906198374,14.323068253073561,0.15520525720185424
F_10,ca,0.7,70%,"Jensen–Shannon
 divergence(+)",0.06366437966285508,3.7177390308240734,0.03494124187356062
F_11,thal,0.1,10%,"Hellinger
 distance(+)",0.05042927696386928,0.16441300465288014,0.0651661290237295
F_11,thal,0.1,10%,"Wasserstein
 distance(+)",0.0091463769923471,0.0298196486948874,0.016027754164918515
F_11,thal,0.1,10%,"Contingency
 coefficient(-)",0.5490178954036563,1.7899459842778997,0.2408518977881111
F_11,thal,0.1,10%,"Total variation
 distance(+)",0.12582264957264958,0.41021567460598596,0.18071885812704544
F_11,thal,0.1,10%,"Jensen–Shannon
 divergence(+)",0.0271275925430265,0.08844324700894624,0.036934993922420105
F_11,thal,0.3,30%,"Hellinger
 distance(+)",0.11026563383423577,0.13145428159668437,0.07140470377382128
F_11,thal,0.3,30%,"Wasserstein
 distance(+)",0.014640247703788073,0.017453518175863734,0.015103664459422324
F_11,thal,0.3,30%,"Contingency
 coefficient(-)",0.50991758726765,0.6079033673225167,0.22151722511443214
F_11,thal,0.3,30%,"Total variation
 distance(+)",0.20374787249787246,0.24290007026418417,0.16330101398389954
F_11,thal,0.3,30%,"Jensen–Shannon
 divergence(+)",0.051792089681843886,0.06174445930953302,0.03237860684799635
F_11,thal,0.5,50%,"Hellinger
 distance(+)",0.1480402046926855,0.09748183121504961,0.0926663765315386
F_11,thal,0.5,50%,"Wasserstein
 distance(+)",0.015356446694535066,0.010111945926088939,0.016438367354217946
F_11,thal,0.5,50%,"Contingency
 coefficient(-)",0.43862450695688293,0.28882640525062603,0.2038310032373202
F_11,thal,0.5,50%,"Total variation
 distance(+)",0.26116570929070926,0.17197295589455186,0.16823209594587243
F_11,thal,0.5,50%,"Jensen–Shannon
 divergence(+)",0.0675508552824622,0.04448103193822846,0.037868333952113455
F_11,thal,0.7,70%,"Hellinger
 distance(+)",0.1667910851348706,0.07704881007639652,0.11277901143321999
F_11,thal,0.7,70%,"Wasserstein
 distance(+)",0.02325245998200598,0.010741427645931355,0.023986847989415548
F_11,thal,0.7,70%,"Contingency
 coefficient(-)",0.39945010928226543,0.18452518358638942,0.19861910658469206
F_11,thal,0.7,70%,"Total variation
 distance(+)",0.32217074592074585,0.14882613536896339,0.20549457594274947
F_11,thal,0.7,70%,"Jensen–Shannon
 divergence(+)",0.07244644302662266,0.03346649028007154,0.04129870525677017
F_2,cp,0.1,10%,"Hellinger
 distance(+)",0.06795253961268943,3.9681500094645714,0.07558949400505431
F_2,cp,0.1,10%,"Wasserstein
 distance(+)",0.004092347987754321,0.23897636201527858,0.005220528610669026
F_2,cp,0.1,10%,"Contingency
 coefficient(-)",0.6575564571058491,38.398604030993546,0.08712539846436215
F_2,cp,0.1,10%,"Total variation
 distance(+)",0.08748407085219227,5.1087114412321295,0.13367108244380788
F_2,cp,0.1,10%,"Jensen–Shannon
 divergence(+)",0.02543841243390978,1.4854991015160326,0.028128911838714854
F_2,cp,0.3,30%,"Hellinger
 distance(+)",0.17609382756740533,10.283158326547145,0.04915697052510904
F_2,cp,0.3,30%,"Wasserstein
 distance(+)",0.015785493719211948,0.9218081827157584,0.009470423447575168
F_2,cp,0.3,30%,"Contingency
 coefficient(-)",0.5836872969999851,34.08494761662039,0.11267726690687097
F_2,cp,0.3,30%,"Total variation
 distance(+)",0.22540377749518364,13.16265745031605,0.1400009001611846
F_2,cp,0.3,30%,"Jensen–Shannon
 divergence(+)",0.0648330467836598,3.7859844043290862,0.01589900214645234
F_2,cp,0.5,50%,"Hellinger
 distance(+)",0.20540935283261524,11.995064938450705,0.0639333468950229
F_2,cp,0.5,50%,"Wasserstein
 distance(+)",0.0216293464365993,1.263065247543396,0.014314319281306043
F_2,cp,0.5,50%,"Contingency
 coefficient(-)",0.5449763201225156,31.82438511022617,0.1290194495490117
F_2,cp,0.5,50%,"Total variation
 distance(+)",0.281966643129444,16.465697146569283,0.1596032331615199
F_2,cp,0.5,50%,"Jensen–Shannon
 divergence(+)",0.07369355425702472,4.30340175200579,0.019684510845214376
F_2,cp,0.7,70%,"Hellinger
 distance(+)",0.2465726238598791,14.398831379667383,0.0633996049149299
F_2,cp,0.7,70%,"Wasserstein
 distance(+)",0.029409263436884086,1.7173805372187307,0.014947372354533322
F_2,cp,0.7,70%,"Contingency
 coefficient(-)",0.48447439331911085,28.291320374368635,0.1349365180867423
F_2,cp,0.7,70%,"Total variation
 distance(+)",0.36167873977864734,21.12055712495793,0.15191507554054914
F_2,cp,0.7,70%,"Jensen–Shannon
 divergence(+)",0.08681619191985206,5.069710046923798,0.01845969099612273
F_5,fbs,0.1,10%,"Hellinger
 distance(+)",0.0,0.0,0.0
F_5,fbs,0.1,10%,"Wasserstein
 distance(+)",0.0,0.0,0.0
F_5,fbs,0.1,10%,"Contingency
 coefficient(-)",0.7071067811865476,6.999882565437299,5.233641528945917e-17
F_5,fbs,0.1,10%,"Total variation
 distance(+)",0.0,0.0,0.0
F_5,fbs,0.1,10%,"Jensen–Shannon
 divergence(+)",0.0,0.0,0.0
F_5,fbs,0.3,30%,"Hellinger
 distance(+)",0.0,0.0,0.0
F_5,fbs,0.3,30%,"Wasserstein
 distance(+)",0.0,0.0,0.0
F_5,fbs,0.3,30%,"Contingency
 coefficient(-)",0.7071067811865476,2.3332941884791,5.233641528945917e-17
F_5,fbs,0.3,30%,"Total variation
 distance(+)",0.0,0.0,0.0
F_5,fbs,0.3,30%,"Jensen–Shannon
 divergence(+)",0.0,0.0,0.0
F_5,fbs,0.5,50%,"Hellinger
 distance(+)",0.0,0.0,0.0
F_5,fbs,0.5,50%,"Wasserstein
 distance(+)",0.0,0.0,0.0
F_5,fbs,0.5,50%,"Contingency
 coefficient(-)",0.7071067811865476,1.39997651308746,5.233641528945917e-17
F_5,fbs,0.5,50%,"Total variation
 distance(+)",0.0,0.0,0.0
F_5,fbs,0.5,50%,"Jensen–Shannon
 divergence(+)",0.0,0.0,0.0
F_5,fbs,0.7,70%,"Hellinger
 distance(+)",0.0,0.0,0.0
F_5,fbs,0.7,70%,"Wasserstein
 distance(+)",0.0,0.0,0.0
F_5,fbs,0.7,70%,"Contingency
 coefficient(-)",0.7071067811865476,0.9999832236339,5.233641528945917e-17
F_5,fbs,0.7,70%,"Total variation
 distance(+)",0.0,0.0,0.0
F_5,fbs,0.7,70%,"Jensen–Shannon
 divergence(+)",0.0,0.0,0.0
F_6,restecg,0.1,10%,"Hellinger
 distance(+)",0.0,0.0,0.0
F_6,restecg,0.1,10%,"Wasserstein
 distance(+)",0.0,0.0,0.0
F_6,restecg,0.1,10%,"Contingency
 coefficient(-)",0.6481812160876687,4.355384065075004,0.2041241452319315
F_6,restecg,0.1,10%,"Total variation
 distance(+)",0.0,0.0,0.0
F_6,restecg,0.1,10%,"Jensen–Shannon
 divergence(+)",0.0,0.0,0.0
F_6,restecg,0.3,30%,"Hellinger
 distance(+)",0.008232701596614,0.017380238734925096,0.028518914897777723
F_6,restecg,0.3,30%,"Wasserstein
 distance(+)",0.0007694684111876917,0.001624441810319707,0.002665516765992765
F_6,restecg,0.3,30%,"Contingency
 coefficient(-)",0.6446193042246163,1.3608700945960495,0.2033739819321867
F_6,restecg,0.3,30%,"Total variation
 distance(+)",0.009259259259259259,0.01954742735977206,0.032075014954979206
F_6,restecg,0.3,30%,"Jensen–Shannon
 divergence(+)",0.004103854392247633,0.00866373792777455,0.014216168628475192
F_6,restecg,0.5,50%,"Hellinger
 distance(+)",0.008232701596614,0.011205548344253852,0.028518914897777723
F_6,restecg,0.5,50%,"Wasserstein
 distance(+)",0.0007694684111876917,0.0010473251556313086,0.002665516765992765
F_6,restecg,0.5,50%,"Contingency
 coefficient(-)",0.6446193042246163,0.8773927601237329,0.2033739819321867
F_6,restecg,0.5,50%,"Total variation
 distance(+)",0.009259259259259259,0.012602798248424649,0.032075014954979206
F_6,restecg,0.5,50%,"Jensen–Shannon
 divergence(+)",0.004103854392247633,0.005585765286212094,0.014216168628475192
F_6,restecg,0.7,70%,"Hellinger
 distance(+)",0.024698104789842,0.023689836783609287,0.044680552702246586
F_6,restecg,0.7,70%,"Wasserstein
 distance(+)",0.0015408541024697,0.0014779507377373747,0.003037998725350994
F_6,restecg,0.7,70%,"Contingency
 coefficient(-)",0.6410868755834135,0.6149153376712293,0.2023639458289885
F_6,restecg,0.7,70%,"Total variation
 distance(+)",0.018808948700253042,0.018041097832070745,0.03685674231825059
F_6,restecg,0.7,70%,"Jensen–Shannon
 divergence(+)",0.009966244528952192,0.00955938555793644,0.018425261725810854
F_8,exang,0.1,10%,"Hellinger
 distance(+)",0.0,0.0,0.0
F_8,exang,0.1,10%,"Wasserstein
 distance(+)",0.0,0.0,0.0
F_8,exang,0.1,10%,"Contingency
 coefficient(-)",0.7071067811865476,6.999882565437299,9.791246743253677e-17
F_8,exang,0.1,10%,"Total variation
 distance(+)",0.0,0.0,0.0
F_8,exang,0.1,10%,"Jensen–Shannon
 divergence(+)",0.0,0.0,0.0
F_8,exang,0.3,30%,"Hellinger
 distance(+)",0.03372984173535618,0.11130093190078383,0.05544040453848647
F_8,exang,0.3,30%,"Wasserstein
 distance(+)",0.0019752759171674,0.006517968630474083,0.0033700759596751767
F_8,exang,0.3,30%,"Contingency
 coefficient(-)",0.6957427686678748,2.2957954894521593,0.019857585555188264
F_8,exang,0.3,30%,"Total variation
 distance(+)",0.02922410406930529,0.09643300559781948,0.05060930178095873
F_8,exang,0.3,30%,"Jensen–Shannon
 divergence(+)",0.012475009188985082,0.041164739493854574,0.020389479040748802
F_8,exang,0.5,50%,"Hellinger
 distance(+)",0.048194055780815835,0.0954177614452394,0.07806896277639415
F_8,exang,0.5,50%,"Wasserstein
 distance(+)",0.00282377081382842,0.005590687181740832,0.004778258156563691
F_8,exang,0.5,50%,"Contingency
 coefficient(-)",0.6819998223394999,1.3502681046318956,0.04660478899519956
F_8,exang,0.5,50%,"Total variation
 distance(+)",0.04781592676329516,0.09466911674612127,0.07877792513592369
F_8,exang,0.5,50%,"Jensen–Shannon
 divergence(+)",0.017968267949220428,0.035574758691409566,0.02954708237046891
F_8,exang,0.7,70%,"Hellinger
 distance(+)",0.05896048926074017,0.08338132469759517,0.09565906593596082
F_8,exang,0.7,70%,"Wasserstein
 distance(+)",0.0045692460298168095,0.006461781298158959,0.008204280903009231
F_8,exang,0.7,70%,"Contingency
 coefficient(-)",0.673040293148882,0.9518067424684574,0.055928304786710216
F_8,exang,0.7,70%,"Total variation
 distance(+)",0.06672771672771671,0.09436565884312767,0.10790196031991
F_8,exang,0.7,70%,"Jensen–Shannon
 divergence(+)",0.02122770007520703,0.03001999770942509,0.03422098857819998
F_9,oldpeak,0.1,10%,"Hellinger
 distance(+)",0.039516967663747196,2.307629067326677,0.05101618588476997
F_9,oldpeak,0.1,10%,"Wasserstein
 distance(+)",0.00220927078307889,0.12901236552382223,0.002956361076738093
F_9,oldpeak,0.1,10%,"Contingency
 coefficient(-)",0.6960679544194741,40.647517747840396,0.015118080768329012
F_9,oldpeak,0.1,10%,"Total variation
 distance(+)",0.02930717158658333,1.7114187912847856,0.0398389153100946
F_9,oldpeak,0.1,10%,"Jensen–Shannon
 divergence(+)",0.015346698269122019,0.8961843255449777,0.01998982453750185
F_9,oldpeak,0.3,30%,"Hellinger
 distance(+)",0.06072043258995961,3.545824578888095,0.06766734591429505
F_9,oldpeak,0.3,30%,"Wasserstein
 distance(+)",0.0034039888879142098,0.19877900980277233,0.004369752354927638
F_9,oldpeak,0.3,30%,"Contingency
 coefficient(-)",0.6794862685419409,39.679215203933936,0.03296741179931917
F_9,oldpeak,0.3,30%,"Total variation
 distance(+)",0.06188839162629482,3.6140286031600937,0.07261299924012464
F_9,oldpeak,0.3,30%,"Jensen–Shannon
 divergence(+)",0.02339680926964318,1.366277838237529,0.0259762208754819
F_9,oldpeak,0.5,50%,"Hellinger
 distance(+)",0.1305122887189983,7.621383139870537,0.06202527144806352
F_9,oldpeak,0.5,50%,"Wasserstein
 distance(+)",0.00903369730012636,0.5275309242497012,0.008687706439685059
F_9,oldpeak,0.5,50%,"Contingency
 coefficient(-)",0.6377564385796459,37.24236404128933,0.05502946180284974
F_9,oldpeak,0.5,50%,"Total variation
 distance(+)",0.1431553900951279,8.359688479616537,0.10866425994691918
F_9,oldpeak,0.5,50%,"Jensen–Shannon
 divergence(+)",0.04994528725720636,2.9166002217433555,0.02129156463521687
F_9,oldpeak,0.7,70%,"Hellinger
 distance(+)",0.13863158730571568,8.095516924234818,0.06835482589776469
F_9,oldpeak,0.7,70%,"Wasserstein
 distance(+)",0.0100816880817308,0.5887292937829846,0.007390279621828008
F_9,oldpeak,0.7,70%,"Contingency
 coefficient(-)",0.6227811579757561,36.367868986229404,0.07170690476707092
F_9,oldpeak,0.7,70%,"Total variation
 distance(+)",0.16068662194803168,9.383440619559146,0.114711370356027
F_9,oldpeak,0.7,70%,"Jensen–Shannon
 divergence(+)",0.0543576809474132,3.1742659420144794,0.025275830363272814
