ID,Features,Swap,Swap_ratio,Combined_scores,Value,Normalized,Std
F_0,sex,0.1,10%,"Combined
 scores(+)",4.711619352722349e-08,4.674509971920896e-08
F_0,sex,0.3,30%,"Combined
 scores(+)",2.776178097962424e-06,2.6699673356326146e-06
F_0,sex,0.5,50%,"Combined
 scores(+)",1.8335740786325334e-05,1.5988112557463208e-05
F_0,sex,0.7,70%,"Combined
 scores(+)",5.855599338198895e-05,4.9282054891973915e-05
F_1,age_cat,0.1,10%,"Combined
 scores(+)",2.4080867551843802e-06,2.9255256279239847e-06
F_1,age_cat,0.3,30%,"Combined
 scores(+)",0.00015818331961649492,0.00018699045842673437
F_1,age_cat,0.5,50%,"Combined
 scores(+)",0.001078241758699489,0.0013347199067593497
F_1,age_cat,0.7,70%,"Combined
 scores(+)",0.0032377008456931397,0.004051092920234986
F_2,race,0.1,10%,"Combined
 scores(+)",6.922271228076422e-09,5.876106953701442e-09
F_2,race,0.3,30%,"Combined
 scores(+)",4.847585895904998e-07,3.4453402006223786e-07
F_2,race,0.5,50%,"Combined
 scores(+)",3.38724238291412e-06,2.608040652570941e-06
F_2,race,0.7,70%,"Combined
 scores(+)",1.2589773851260789e-05,1.0114963322838454e-05
F_3,priors_count,0.1,10%,"Combined
 scores(+)",1.2383112301693745e-05,1.4942710902837986e-05
F_3,priors_count,0.3,30%,"Combined
 scores(+)",0.0010475884841438987,0.0012823436374317196
F_3,priors_count,0.5,50%,"Combined
 scores(+)",0.00785307574501762,0.009529412658473289
F_3,priors_count,0.7,70%,"Combined
 scores(+)",0.02057880738890834,0.023185974653595853
F_4,c_charge_degree,0.1,10%,"Combined
 scores(+)",9.50709006513215e-09,1.3118956466025207e-08
F_4,c_charge_degree,0.3,30%,"Combined
 scores(+)",4.096917943800616e-07,4.650644545822784e-07
F_4,c_charge_degree,0.5,50%,"Combined
 scores(+)",2.6532718583672695e-06,2.559078249982515e-06
F_4,c_charge_degree,0.7,70%,"Combined
 scores(+)",8.61560475037108e-06,8.71974593746989e-06
